Time (UTC), Frequency (MHz),Level (dB/Hz)
1551105545.0, 143.716796875, -48.7680008534
1551105545.0, 143.71875, -48.866081587
1551105545.0, 143.720703125, -48.6507507447
1551105545.0, 143.72265625, -48.9838217085
1551105545.0, 143.724609375, -48.5713869755
1551105545.0, 143.7265625, -48.5307669115
1551105545.0, 143.728515625, -48.5720674415
1551105545.0, 143.73046875, -48.2729778134
1551105545.0, 143.732421875, -48.4874910186
1551105545.0, 143.734375, -48.6093331029
1551105545.0, 143.736328125, -48.3565219725
1551105545.0, 143.73828125, -48.515262227
1551105545.0, 143.740234375, -48.3155808798
1551105545.0, 143.7421875, -48.0248560926
1551105545.0, 143.744140625, -48.5376520118
1551105545.0, 143.74609375, -48.3966385065
1551105545.0, 143.748046875, -48.3804375841
1551105545.0, 143.75, -48.2478413114
1551105545.0, 143.751953125, -48.0733455344
1551105545.0, 143.75390625, -47.9385469466
1551105545.0, 143.755859375, -47.8656098118
1551105545.0, 143.7578125, -47.6319510282
1551105545.0, 143.759765625, -47.7370977287
1551105545.0, 143.76171875, -47.4998845803
1551105545.0, 143.763671875, -47.5348479715
1551105545.0, 143.765625, -47.1673535631
1551105545.0, 143.767578125, -47.0196603921
1551105545.0, 143.76953125, -47.2753400814
1551105545.0, 143.771484375, -47.7103649909
1551105545.0, 143.7734375, -47.8646956594
1551105545.0, 143.775390625, -48.0020155978
1551105545.0, 143.77734375, -47.8544913999
1551105545.0, 143.779296875, -47.8166503386
1551105545.0, 143.78125, -48.3649612231
1551105545.0, 143.783203125, -48.2544841281
1551105545.0, 143.78515625, -48.2478432582
1551105545.0, 143.787109375, -48.5431364381
1551105545.0, 143.7890625, -48.6165204289
1551105545.0, 143.791015625, -48.5883128884
1551105545.0, 143.79296875, -48.4608369237
1551105545.0, 143.794921875, -48.3550029538
1551105545.0, 143.796875, -48.428025374
1551105545.0, 143.798828125, -48.3117458134
1551105545.0, 143.80078125, -48.4105363765
1551105545.0, 143.802734375, -48.3742295674
1551105545.0, 143.8046875, -48.7636363323
1551105545.0, 143.806640625, -48.4065755031
1551105545.0, 143.80859375, -48.4483081347
1551105545.0, 143.810546875, -48.0407160723
1551105545.0, 143.8125, -48.4327001523
1551105545.0, 143.814453125, -48.6791858827
1551105545.0, 143.81640625, -48.6087619019
1551105545.0, 143.818359375, -48.3053431035
1551105545.0, 143.8203125, -48.2883456094
1551105545.0, 143.822265625, -48.5297864182
1551105545.0, 143.82421875, -48.595633287
1551105545.0, 143.826171875, -48.435681533
1551105545.0, 143.828125, -48.5575764285
1551105545.0, 143.830078125, -48.5916798539
1551105545.0, 143.83203125, -48.8096708741
1551105545.0, 143.833984375, -48.7219647691
1551105545.0, 143.8359375, -48.6088014942
1551105545.0, 143.837890625, -48.5359822225
1551105545.0, 143.83984375, -48.5820195723
1551105545.0, 143.841796875, -48.4832682603
1551105545.0, 143.84375, -48.2732131943
1551105545.0, 143.845703125, -48.519720337
1551105545.0, 143.84765625, -48.4252974135
1551105545.0, 143.849609375, -48.6255702612
1551105545.0, 143.8515625, -48.5629777634
1551105545.0, 143.853515625, -48.4493664823
1551105545.0, 143.85546875, -48.1568658327
1551105545.0, 143.857421875, -48.024928117
1551105545.0, 143.859375, -48.4107628119
1551105545.0, 143.861328125, -48.7235091503
1551105545.0, 143.86328125, -48.7898503909
1551105545.0, 143.865234375, -48.6606292722
1551105545.0, 143.8671875, -48.6713308081
1551105545.0, 143.869140625, -48.5453545635
1551105545.0, 143.87109375, -48.2013756093
1551105545.0, 143.873046875, -48.3785782277
1551105545.0, 143.875, -48.0874922016
1551105545.0, 143.876953125, -48.4193126488
1551105545.0, 143.87890625, -48.5124115661
1551105545.0, 143.880859375, -48.4760477776
1551105545.0, 143.8828125, -48.5606561956
1551105545.0, 143.884765625, -48.5319327249
1551105545.0, 143.88671875, -48.4096905128
1551105545.0, 143.888671875, -48.1492776833
1551105545.0, 143.890625, -48.173212532
1551105545.0, 143.892578125, -48.1251446548
1551105545.0, 143.89453125, -48.2133423282
1551105545.0, 143.896484375, -48.4333248712
1551105545.0, 143.8984375, -48.2449902445
1551105545.0, 143.900390625, -48.504304253
1551105545.0, 143.90234375, -48.4662045352
1551105545.0, 143.904296875, -48.6022958911
1551105545.0, 143.90625, -48.6321384563
1551105545.0, 143.908203125, -48.2549384295
1551105545.0, 143.91015625, -48.1144998209
1551105545.0, 143.912109375, -48.631606415
1551105545.0, 143.9140625, -48.6479545249
1551105545.0, 143.916015625, -48.6013005069
1551105545.0, 143.91796875, -48.8136631068
1551105545.0, 143.919921875, -48.3600949824
1551105545.0, 143.921875, -48.4461691218
1551105545.0, 143.923828125, -48.5283006935
1551105545.0, 143.92578125, -48.7070392451
1551105545.0, 143.927734375, -48.6137473412
1551105545.0, 143.9296875, -48.4608026528
1551105545.0, 143.931640625, -48.4378479612
1551105545.0, 143.93359375, -48.5602854361
1551105545.0, 143.935546875, -48.5290153686
1551105545.0, 143.9375, -48.4699352193
1551105545.0, 143.939453125, -48.4445182439
1551105545.0, 143.94140625, -48.67288881
1551105545.0, 143.943359375, -48.8978575886
1551105545.0, 143.9453125, -48.566671187
1551105545.0, 143.947265625, -48.5880300718
1551105545.0, 143.94921875, -48.9523154236
1551105545.0, 143.951171875, -48.525881717
1551105545.0, 143.953125, -48.516033059
1551105545.0, 143.955078125, -48.8491508429
1551105545.0, 143.95703125, -48.6428511551
1551105545.0, 143.958984375, -48.2863510834
1551105545.0, 143.9609375, -48.5475985956
1551105545.0, 143.962890625, -48.6125265605
1551105545.0, 143.96484375, -48.5548904113
1551105545.0, 143.966796875, -48.6586391822
1551105545.0, 143.96875, -48.7477274391
1551105545.0, 143.970703125, -48.4484405183
1551105545.0, 143.97265625, -48.3208710705
1551105545.0, 143.974609375, -48.4952733294
1551105545.0, 143.9765625, -48.3981412084
1551105545.0, 143.978515625, -48.3392756312
1551105545.0, 143.98046875, -48.3007997696
1551105545.0, 143.982421875, -48.2997439236
1551105545.0, 143.984375, -48.1797359846
1551105545.0, 143.986328125, -47.9926825618
1551105545.0, 143.98828125, -48.2776296754
1551105545.0, 143.990234375, -48.2778237943
1551105545.0, 143.9921875, -48.4991364086
1551105545.0, 143.994140625, -48.3527438098
1551105545.0, 143.99609375, -48.3746421272
1551105545.0, 143.998046875, -44.0342334274
1551105545.0, 144.0, -36.437466721
1551105545.0, 144.001953125, -40.802564696
1551105545.0, 144.00390625, -47.3188513498
1551105545.0, 144.005859375, -47.2313475726
1551105545.0, 144.0078125, -47.0229324775
1551105545.0, 144.009765625, -46.7045646864
1551105545.0, 144.01171875, -46.610655854
1551105545.0, 144.013671875, -45.3573924978
1551105545.0, 144.015625, -37.9299061093
1551105545.0, 144.017578125, -38.7357026031
1551105545.0, 144.01953125, -46.6480674339
1551105545.0, 144.021484375, -47.2935371336
1551105545.0, 144.0234375, -47.7667296083
1551105545.0, 144.025390625, -47.9365029072
1551105545.0, 144.02734375, -47.9748093941
1551105545.0, 144.029296875, -47.8991909785
1551105545.0, 144.03125, -48.2159641571
1551105545.0, 144.033203125, -48.0142831655
1551105545.0, 144.03515625, -48.2228690682
1551105545.0, 144.037109375, -48.1645921701
1551105545.0, 144.0390625, -48.1604029804
1551105545.0, 144.041015625, -48.2716745342
1551105545.0, 144.04296875, -48.6990436293
1551105545.0, 144.044921875, -48.4700832304
1551105545.0, 144.046875, -48.5069377727
1551105545.0, 144.048828125, -48.8203453027
1551105545.0, 144.05078125, -48.5158624988
1551105545.0, 144.052734375, -48.5336955446
1551105545.0, 144.0546875, -48.5811592912
1551105545.0, 144.056640625, -48.5273086129
1551105545.0, 144.05859375, -48.5210769024
1551105545.0, 144.060546875, -48.5978640181
1551105545.0, 144.0625, -48.519729459
1551105545.0, 144.064453125, -48.5713415409
1551105545.0, 144.06640625, -48.5377183881
1551105545.0, 144.068359375, -48.4840794312
1551105545.0, 144.0703125, -48.8049907161
1551105545.0, 144.072265625, -48.5820526225
1551105545.0, 144.07421875, -48.6165854802
1551105545.0, 144.076171875, -48.8026954288
1551105545.0, 144.078125, -48.5656972194
1551105545.0, 144.080078125, -48.5142822307
1551105545.0, 144.08203125, -48.5305770993
1551105545.0, 144.083984375, -48.4790453159
1551105545.0, 144.0859375, -48.3905881169
1551105545.0, 144.087890625, -48.4185387615
1551105545.0, 144.08984375, -48.5635084079
1551105545.0, 144.091796875, -48.4863149985
1551105545.0, 144.09375, -48.7125903615
1551105545.0, 144.095703125, -48.6738270722
1551105545.0, 144.09765625, -48.5099554304
1551105545.0, 144.099609375, -48.425862514
1551105545.0, 144.1015625, -48.5773687008
1551105545.0, 144.103515625, -48.6620535293
1551105545.0, 144.10546875, -48.6553974115
1551105545.0, 144.107421875, -48.5090897538
1551105545.0, 144.109375, -48.4375746753
1551105545.0, 144.111328125, -48.4964630686
1551105545.0, 144.11328125, -48.6702241006
1551105545.0, 144.115234375, -48.5374705206
1551105545.0, 144.1171875, -48.4689266407
1551105545.0, 144.119140625, -48.6414181401
1551105545.0, 144.12109375, -48.8160090159
1551105545.0, 144.123046875, -48.7305137558
1551105545.0, 144.125, -47.8826011464
1551105545.0, 144.126953125, -48.3087909419
1551105545.0, 144.12890625, -48.6418637493
1551105545.0, 144.130859375, -48.2610846483
1551105545.0, 144.1328125, -48.3521492727
1551105545.0, 144.134765625, -48.3563422116
1551105545.0, 144.13671875, -48.074921362
1551105545.0, 144.138671875, -48.1135542154
1551105545.0, 144.140625, -48.3925775589
1551105545.0, 144.142578125, -48.3394685722
1551105545.0, 144.14453125, -48.5662684266
1551105545.0, 144.146484375, -48.5707342447
1551105545.0, 144.1484375, -48.3416317773
1551105545.0, 144.150390625, -48.5736055525
1551105545.0, 144.15234375, -48.8619124395
1551105545.0, 144.154296875, -48.7561800736
1551105545.0, 144.15625, -48.8216628041
1551105545.0, 144.158203125, -48.7829350443
1551105545.0, 144.16015625, -48.7645938626
1551105545.0, 144.162109375, -48.8242880497
1551105545.0, 144.1640625, -48.7268649
1551105545.0, 144.166015625, -48.771255676
1551105545.0, 144.16796875, -48.6401663158
1551105545.0, 144.169921875, -48.6813631661
1551105545.0, 144.171875, -48.5199527949
1551105545.0, 144.173828125, -48.5788984502
1551105545.0, 144.17578125, -48.6538849069
1551105545.0, 144.177734375, -48.5252339105
1551105545.0, 144.1796875, -48.5083037869
1551105545.0, 144.181640625, -48.4824780198
1551105545.0, 144.18359375, -48.6050936408
1551105545.0, 144.185546875, -48.505035691
1551105545.0, 144.1875, -48.4169712049
1551105545.0, 144.189453125, -48.4715856185
1551105545.0, 144.19140625, -48.345977134
1551105545.0, 144.193359375, -48.5051949508
1551105545.0, 144.1953125, -48.7115591565
1551105545.0, 144.197265625, -48.7680729143
1551105545.0, 144.19921875, -48.7970491417
1551105545.0, 144.201171875, -48.6726780842
1551105545.0, 144.203125, -48.016246861
1551105545.0, 144.205078125, -48.6287995785
1551105545.0, 144.20703125, -48.6519297436
1551105545.0, 144.208984375, -48.6442315602
1551105545.0, 144.2109375, -48.5753107124
1551105545.0, 144.212890625, -48.6585487293
1551105545.0, 144.21484375, -48.5646792518
1551105545.0, 144.216796875, -48.4104589498
1551105545.0, 144.21875, -48.2900120283
1551105545.0, 144.220703125, -48.6043849963
1551105545.0, 144.22265625, -48.7163725551
1551105545.0, 144.224609375, -48.507318
1551105545.0, 144.2265625, -48.8623112483
1551105545.0, 144.228515625, -48.6751396864
1551105545.0, 144.23046875, -48.3983148775
1551105545.0, 144.232421875, -48.3561309365
1551105545.0, 144.234375, -48.4212224397
1551105545.0, 144.236328125, -47.8655914322
1551105545.0, 144.23828125, -47.9062524067
1551105545.0, 144.240234375, -48.333447218
1551105545.0, 144.2421875, -48.0934515813
1551105545.0, 144.244140625, -47.8590379769
1551105545.0, 144.24609375, -47.9315913858
1551105545.0, 144.248046875, -47.8909635397
1551105545.0, 144.25, -46.9667543883
1551105545.0, 144.251953125, -47.0490694484
1551105545.0, 144.25390625, -47.3255384319
1551105545.0, 144.255859375, -47.1643240089
1551105545.0, 144.2578125, -47.1524853213
1551105545.0, 144.259765625, -47.6067037448
1551105545.0, 144.26171875, -47.9993648881
1551105545.0, 144.263671875, -47.9440777108
1551105545.0, 144.265625, -47.705604844
1551105545.0, 144.267578125, -47.4577767391
1551105545.0, 144.26953125, -47.1702267304
1551105545.0, 144.271484375, -47.8601442297
1551105545.0, 144.2734375, -48.6565898241
1551105545.0, 144.275390625, -48.6923490146
1551105545.0, 144.27734375, -48.4004792829
1551105545.0, 144.279296875, -48.3277029208
1551105545.0, 144.28125, -48.4504129233
1551105545.0, 144.283203125, -48.4465378126
1551105545.0, 144.28515625, -48.3397145723
1551105545.0, 144.287109375, -48.3669341291
1551105545.0, 144.2890625, -48.7232767398
1551105545.0, 144.291015625, -48.3737972137
1551105545.0, 144.29296875, -48.2635640018
1551105545.0, 144.294921875, -48.2256631599
1551105545.0, 144.296875, -48.1755778461
1551105545.0, 144.298828125, -48.292145503
1551105545.0, 144.30078125, -48.0736847769
1551105545.0, 144.302734375, -47.4390685885
1551105545.0, 144.3046875, -48.2816509952
1551105545.0, 144.306640625, -48.4803472184
1551105545.0, 144.30859375, -48.5998833846
1551105545.0, 144.310546875, -48.4367543534
1551105545.0, 144.3125, -48.3931658781
1551105545.0, 144.314453125, -48.9741913188
1551105545.0, 144.31640625, -48.7031701532
1551105545.0, 144.318359375, -48.5376919632
1551105545.0, 144.3203125, -48.5813720664
1551105545.0, 144.322265625, -48.7449749255
1551105545.0, 144.32421875, -48.9009662546
1551105545.0, 144.326171875, -48.7989794844
1551105545.0, 144.328125, -48.6205075906
1551105545.0, 144.330078125, -48.5129515699
1551105545.0, 144.33203125, -48.5171987392
1551105545.0, 144.333984375, -47.9800809939
1551105545.0, 144.3359375, -47.0649990269
1551105545.0, 144.337890625, -48.1310509133
1551105545.0, 144.33984375, -48.7492348031
1551105545.0, 144.341796875, -48.3996649721
1551105545.0, 144.34375, -48.4718715397
1551105545.0, 144.345703125, -48.409691232
1551105545.0, 144.34765625, -48.624104899
1551105545.0, 144.349609375, -49.0689807464
1551105545.0, 144.3515625, -48.6468871469
1551105545.0, 144.353515625, -48.7152724646
1551105545.0, 144.35546875, -48.6850454776
1551105545.0, 144.357421875, -48.3026907011
1551105545.0, 144.359375, -48.6976367028
1551105545.0, 144.361328125, -48.6132396184
1551105545.0, 144.36328125, -48.3970149751
1551105545.0, 144.365234375, -48.6069326808
1551105545.0, 144.3671875, -47.8488580003
1551105545.0, 144.369140625, -46.5419890793
1551105545.0, 144.37109375, -48.2168508773
1551105545.0, 144.373046875, -48.7062513523
1551105545.0, 144.375, -48.0337133163
1551105545.0, 144.376953125, -48.3422665649
1551105545.0, 144.37890625, -48.2202903632
1551105545.0, 144.380859375, -48.2389072332
1551105545.0, 144.3828125, -48.2251954783
1551105545.0, 144.384765625, -48.7055504194
1551105545.0, 144.38671875, -48.5932904078
1551105545.0, 144.388671875, -48.3468848587
1551105545.0, 144.390625, -48.6720339626
1551105545.0, 144.392578125, -48.5212315243
1551105545.0, 144.39453125, -48.2059945319
1551105545.0, 144.396484375, -48.4683549506
1551105545.0, 144.3984375, -48.6842947639
1551105545.0, 144.400390625, -47.5074568909
1551105545.0, 144.40234375, -46.5365156096
1551105545.0, 144.404296875, -48.3814704869
1551105545.0, 144.40625, -48.608232692
1551105545.0, 144.408203125, -48.5697485081
1551105545.0, 144.41015625, -48.4842739613
1551105545.0, 144.412109375, -48.4577006481
1551105545.0, 144.4140625, -48.633074181
1551105545.0, 144.416015625, -48.7930391582
1551105545.0, 144.41796875, -48.5050930511
1551105545.0, 144.419921875, -48.7777643646
1551105545.0, 144.421875, -48.6451819034
1551105545.0, 144.423828125, -48.3827119954
1551105545.0, 144.42578125, -48.8011215369
1551105545.0, 144.427734375, -48.6804129563
1551105545.0, 144.4296875, -48.6280574856
1551105545.0, 144.431640625, -48.3713776555
1551105545.0, 144.43359375, -46.7807765763
1551105545.0, 144.435546875, -45.9329901542
1551105545.0, 144.4375, -48.0846410867
1551105545.0, 144.439453125, -48.5808672795
1551105545.0, 144.44140625, -48.6761259259
1551105545.0, 144.443359375, -48.8914677756
1551105545.0, 144.4453125, -48.567757906
1551105545.0, 144.447265625, -48.5378564177
1551105545.0, 144.44921875, -48.57492418
1551105545.0, 144.451171875, -48.7476540299
1551105545.0, 144.453125, -48.7658551752
1551105545.0, 144.455078125, -48.6401031073
1551105545.0, 144.45703125, -48.6103917106
1551105545.0, 144.458984375, -48.6532818699
1551105545.0, 144.4609375, -48.3549000256
1551105545.0, 144.462890625, -48.2517652859
1551105545.0, 144.46484375, -48.1158111496
1551105545.0, 144.466796875, -46.1994115316
1551105545.0, 144.46875, -45.9359121076
1551105545.0, 144.470703125, -48.5470607885
1551105545.0, 144.47265625, -48.3863946364
1551105545.0, 144.474609375, -48.5130809573
1551105545.0, 144.4765625, -48.5307839322
1551105545.0, 144.478515625, -48.6238713814
1551105545.0, 144.48046875, -48.223956793
1551105545.0, 144.482421875, -48.2977518427
1551105545.0, 144.484375, -48.6310297497
1551105545.0, 144.486328125, -48.3448343392
1551105545.0, 144.48828125, -47.9503876354
1551105545.0, 144.490234375, -47.853843577
1551105545.0, 144.4921875, -47.8763996357
1551105545.0, 144.494140625, -47.729258186
1551105545.0, 144.49609375, -47.2846642424
1551105545.0, 144.498046875, -46.9179793719
1551105545.0, 144.5, -44.4363775718
1551105545.0, 144.501953125, -44.9025218989
1551105545.0, 144.50390625, -46.6512602798
1551105545.0, 144.505859375, -46.9756190678
1551105545.0, 144.5078125, -47.1447100848
1551105545.0, 144.509765625, -47.6110051197
1551105545.0, 144.51171875, -48.1814260339
